Date,Value,Meat Type,Country,Value Category
1978-09-01,0.6,Calf and young cattle,Ireland,0-50
1978-09-01,141.4,Adult cattle,Ireland,100-150
1978-09-01,142.0,Bovine meat,Ireland,100-150
1978-10-01,158.3,Adult cattle,Ireland,150-200
1978-10-01,159.0,Bovine meat,Ireland,150-200
1978-10-01,0.7,Calf and young cattle,Ireland,0-50
1978-11-01,0.7,Calf and young cattle,Ireland,0-50
1978-11-01,172.2,Adult cattle,Ireland,150-200
1978-11-01,172.9,Bovine meat,Ireland,150-200
1978-12-01,124.5,Adult cattle,Ireland,100-150
1978-12-01,0.5,Calf and young cattle,Ireland,0-50
1978-12-01,125.0,Bovine meat,Ireland,100-150
1979-01-01,109.9,Bovine meat,Ireland,100-150
1979-01-01,109.4,Adult cattle,Ireland,100-150
1979-01-01,0.5,Calf and young cattle,Ireland,0-50
1979-02-01,0.3,Calf and young cattle,Ireland,0-50
1979-02-01,84.8,Adult cattle,Ireland,50-100
1979-02-01,85.1,Bovine meat,Ireland,50-100
1979-03-01,99.5,Bovine meat,Ireland,50-100
1979-03-01,99.0,Adult cattle,Ireland,50-100
1979-03-01,0.5,Calf and young cattle,Ireland,0-50
1979-04-01,0.6,Calf and young cattle,Ireland,0-50
1979-04-01,87.6,Adult cattle,Ireland,50-100
1979-04-01,88.2,Bovine meat,Ireland,50-100
1979-05-01,82.1,Bovine meat,Ireland,50-100
1979-05-01,0.5,Calf and young cattle,Ireland,0-50
1979-05-01,81.6,Adult cattle,Ireland,50-100
1979-06-01,84.8,Bovine meat,Ireland,50-100
1979-06-01,84.3,Adult cattle,Ireland,50-100
1979-06-01,0.5,Calf and young cattle,Ireland,0-50
1979-07-01,107.2,Bovine meat,Ireland,100-150
1979-07-01,106.6,Adult cattle,Ireland,100-150
1979-07-01,0.6,Calf and young cattle,Ireland,0-50
1979-08-01,128.9,Bovine meat,Ireland,100-150
1979-08-01,128.3,Adult cattle,Ireland,100-150
1979-08-01,0.6,Calf and young cattle,Ireland,0-50
1979-09-01,150.2,Adult cattle,Ireland,150-200
1979-09-01,0.7,Calf and young cattle,Ireland,0-50
1979-09-01,150.9,Bovine meat,Ireland,150-200
1979-10-01,182.3,Adult cattle,Ireland,150-200
1979-10-01,0.9,Calf and young cattle,Ireland,0-50
1979-10-01,183.2,Bovine meat,Ireland,150-200
1979-11-01,0.7,Calf and young cattle,Ireland,0-50
1979-11-01,197.6,Adult cattle,Ireland,150-200
1979-11-01,198.3,Bovine meat,Ireland,150-200
1979-12-01,0.8,Calf and young cattle,Ireland,0-50
1979-12-01,140.7,Adult cattle,Ireland,100-150
1979-12-01,141.5,Bovine meat,Ireland,100-150
1980-01-01,149.7,Adult cattle,Ireland,100-150
1980-01-01,0.5,Calf and young cattle,Ireland,0-50
1980-01-01,150.2,Bovine meat,Ireland,150-200
1980-02-01,140.4,Adult cattle,Ireland,100-150
1980-02-01,0.5,Calf and young cattle,Ireland,0-50
1980-02-01,140.9,Bovine meat,Ireland,100-150
1980-03-01,107.6,Adult cattle,Ireland,100-150
1980-03-01,108.3,Bovine meat,Ireland,100-150
1980-03-01,0.7,Calf and young cattle,Ireland,0-50
1980-04-01,99.5,Adult cattle,Ireland,50-100
1980-04-01,0.5,Calf and young cattle,Ireland,0-50
1980-04-01,100.0,Bovine meat,Ireland,100-150
1980-05-01,0.5,Calf and young cattle,Ireland,0-50
1980-05-01,105.0,Adult cattle,Ireland,100-150
1980-05-01,105.5,Bovine meat,Ireland,100-150
1980-06-01,0.3,Calf and young cattle,Ireland,0-50
1980-06-01,104.3,Adult cattle,Ireland,100-150
1980-06-01,104.6,Bovine meat,Ireland,100-150
1980-07-01,129.6,Adult cattle,Ireland,100-150
1980-07-01,130.4,Bovine meat,Ireland,100-150
1980-07-01,0.8,Calf and young cattle,Ireland,0-50
1980-08-01,0.7,Calf and young cattle,Ireland,0-50
1980-08-01,152.7,Adult cattle,Ireland,150-200
1980-08-01,153.4,Bovine meat,Ireland,150-200
1980-09-01,171.6,Bovine meat,Ireland,150-200
1980-09-01,171.1,Adult cattle,Ireland,150-200
1980-09-01,0.5,Calf and young cattle,Ireland,0-50
1980-10-01,206.8,Bovine meat,Ireland,200-250
1980-10-01,206.0,Adult cattle,Ireland,200-250
1980-10-01,0.8,Calf and young cattle,Ireland,0-50
1980-11-01,174.2,Adult cattle,Ireland,150-200
1980-11-01,174.8,Bovine meat,Ireland,150-200
1980-11-01,0.6,Calf and young cattle,Ireland,0-50
1980-12-01,120.0,Adult cattle,Ireland,100-150
1980-12-01,0.5,Calf and young cattle,Ireland,0-50
1980-12-01,120.5,Bovine meat,Ireland,100-150
1981-01-01,87.4,Adult cattle,Ireland,50-100
1981-01-01,0.5,Calf and young cattle,Ireland,0-50
1981-01-01,87.9,Bovine meat,Ireland,50-100
1981-02-01,67.9,Bovine meat,Ireland,50-100
1981-02-01,67.6,Adult cattle,Ireland,50-100
1981-02-01,0.3,Calf and young cattle,Ireland,0-50
1981-03-01,70.4,Adult cattle,Ireland,50-100
1981-03-01,0.5,Calf and young cattle,Ireland,0-50
1981-03-01,70.9,Bovine meat,Ireland,50-100
1981-04-01,69.2,Bovine meat,Ireland,50-100
1981-04-01,68.7,Adult cattle,Ireland,50-100
1981-04-01,0.5,Calf and young cattle,Ireland,0-50
1981-05-01,0.6,Calf and young cattle,Ireland,0-50
1981-05-01,84.6,Adult cattle,Ireland,50-100
1981-05-01,85.2,Bovine meat,Ireland,50-100
1981-06-01,89.9,Bovine meat,Ireland,50-100
1981-06-01,0.6,Calf and young cattle,Ireland,0-50
1981-06-01,89.3,Adult cattle,Ireland,50-100
1981-07-01,99.0,Adult cattle,Ireland,50-100
1981-07-01,99.5,Bovine meat,Ireland,50-100
1981-07-01,0.5,Calf and young cattle,Ireland,0-50
1981-08-01,0.3,Calf and young cattle,Ireland,0-50
1981-08-01,108.9,Bovine meat,Ireland,100-150
1981-08-01,108.6,Adult cattle,Ireland,100-150
1981-09-01,140.0,Bovine meat,Ireland,100-150
1981-09-01,0.6,Calf and young cattle,Ireland,0-50
1981-09-01,139.4,Adult cattle,Ireland,100-150
1981-10-01,151.3,Adult cattle,Ireland,150-200
1981-10-01,151.8,Bovine meat,Ireland,150-200
1981-10-01,0.5,Calf and young cattle,Ireland,0-50
1981-11-01,0.6,Calf and young cattle,Ireland,0-50
1981-11-01,127.7,Bovine meat,Ireland,100-150
1981-11-01,127.1,Adult cattle,Ireland,100-150
1981-12-01,0.6,Calf and young cattle,Ireland,0-50
1981-12-01,85.8,Adult cattle,Ireland,50-100
1981-12-01,86.4,Bovine meat,Ireland,50-100
1982-01-01,70.1,Bovine meat,Ireland,50-100
1982-01-01,0.8,Calf and young cattle,Ireland,0-50
1982-01-01,69.3,Adult cattle,Ireland,50-100
1982-02-01,69.8,Adult cattle,Ireland,50-100
1982-02-01,70.5,Bovine meat,Ireland,50-100
1982-02-01,0.7,Calf and young cattle,Ireland,0-50
1982-03-01,0.8,Calf and young cattle,Ireland,0-50
1982-03-01,80.7,Bovine meat,Ireland,50-100
1982-03-01,79.9,Adult cattle,Ireland,50-100
1982-04-01,76.1,Bovine meat,Ireland,50-100
1982-04-01,75.6,Adult cattle,Ireland,50-100
1982-04-01,0.5,Calf and young cattle,Ireland,0-50
1982-05-01,71.8,Adult cattle,Ireland,50-100
1982-05-01,0.7,Calf and young cattle,Ireland,0-50
1982-05-01,72.5,Bovine meat,Ireland,50-100
1982-06-01,87.2,Bovine meat,Ireland,50-100
1982-06-01,86.5,Adult cattle,Ireland,50-100
1982-06-01,0.7,Calf and young cattle,Ireland,0-50
1982-07-01,0.7,Calf and young cattle,Ireland,0-50
1982-07-01,101.2,Bovine meat,Ireland,100-150
1982-07-01,100.5,Adult cattle,Ireland,100-150
1982-08-01,122.6,Bovine meat,Ireland,100-150
1982-08-01,122.0,Adult cattle,Ireland,100-150
1982-08-01,0.6,Calf and young cattle,Ireland,0-50
1982-09-01,143.1,Adult cattle,Ireland,100-150
1982-09-01,0.6,Calf and young cattle,Ireland,0-50
1982-09-01,143.7,Bovine meat,Ireland,100-150
1982-10-01,162.2,Adult cattle,Ireland,150-200
1982-10-01,162.8,Bovine meat,Ireland,150-200
1982-10-01,0.6,Calf and young cattle,Ireland,0-50
1982-11-01,156.8,Adult cattle,Ireland,150-200
1982-11-01,0.6,Calf and young cattle,Ireland,0-50
1982-11-01,157.4,Bovine meat,Ireland,150-200
1982-12-01,91.0,Bovine meat,Ireland,50-100
1982-12-01,90.5,Adult cattle,Ireland,50-100
1982-12-01,0.5,Calf and young cattle,Ireland,0-50
1983-01-01,0.8,Calf and young cattle,Ireland,0-50
1983-01-01,81.5,Bovine meat,Ireland,50-100
1983-01-01,80.7,Adult cattle,Ireland,50-100
1983-02-01,77.3,Bovine meat,Ireland,50-100
1983-02-01,0.5,Calf and young cattle,Ireland,0-50
1983-02-01,76.8,Adult cattle,Ireland,50-100
1983-03-01,84.7,Adult cattle,Ireland,50-100
1983-03-01,85.1,Bovine meat,Ireland,50-100
1983-03-01,0.4,Calf and young cattle,Ireland,0-50
1983-04-01,0.4,Calf and young cattle,Ireland,0-50
1983-04-01,68.7,Bovine meat,Ireland,50-100
1983-04-01,68.3,Adult cattle,Ireland,50-100
1983-05-01,0.5,Calf and young cattle,Ireland,0-50
1983-05-01,76.0,Bovine meat,Ireland,50-100
1983-05-01,75.5,Adult cattle,Ireland,50-100
1983-06-01,0.5,Calf and young cattle,Ireland,0-50
1983-06-01,89.7,Adult cattle,Ireland,50-100
1983-06-01,90.2,Bovine meat,Ireland,50-100
1983-07-01,99.6,Adult cattle,Ireland,50-100
1983-07-01,99.9,Bovine meat,Ireland,50-100
1983-07-01,0.3,Calf and young cattle,Ireland,0-50
1983-08-01,114.0,Bovine meat,Ireland,100-150
1983-08-01,0.6,Calf and young cattle,Ireland,0-50
1983-08-01,113.4,Adult cattle,Ireland,100-150
1983-09-01,0.7,Calf and young cattle,Ireland,0-50
1983-09-01,137.1,Adult cattle,Ireland,100-150
1983-09-01,137.8,Bovine meat,Ireland,100-150
1983-10-01,151.4,Bovine meat,Ireland,150-200
1983-10-01,150.8,Adult cattle,Ireland,150-200
1983-10-01,0.6,Calf and young cattle,Ireland,0-50
1983-11-01,162.8,Adult cattle,Ireland,150-200
1983-11-01,0.5,Calf and young cattle,Ireland,0-50
1983-11-01,163.3,Bovine meat,Ireland,150-200
1983-12-01,114.7,Bovine meat,Ireland,100-150
1983-12-01,114.4,Adult cattle,Ireland,100-150
1983-12-01,0.3,Calf and young cattle,Ireland,0-50
1984-01-01,0.7,Calf and young cattle,Ireland,0-50
1984-01-01,91.4,Adult cattle,Ireland,50-100
1984-01-01,92.1,Bovine meat,Ireland,50-100
1984-02-01,92.9,Bovine meat,Ireland,50-100
1984-02-01,92.4,Adult cattle,Ireland,50-100
1984-02-01,0.5,Calf and young cattle,Ireland,0-50
1984-03-01,88.0,Bovine meat,Ireland,50-100
1984-03-01,87.5,Adult cattle,Ireland,50-100
1984-03-01,0.5,Calf and young cattle,Ireland,0-50
1984-04-01,74.1,Bovine meat,Ireland,50-100
1984-04-01,0.5,Calf and young cattle,Ireland,0-50
1984-04-01,73.6,Adult cattle,Ireland,50-100
1984-05-01,0.5,Calf and young cattle,Ireland,0-50
1984-05-01,78.4,Bovine meat,Ireland,50-100
1984-05-01,77.9,Adult cattle,Ireland,50-100
1984-06-01,77.1,Adult cattle,Ireland,50-100
1984-06-01,0.6,Calf and young cattle,Ireland,0-50
1984-06-01,77.7,Bovine meat,Ireland,50-100
1984-07-01,93.7,Adult cattle,Ireland,50-100
1984-07-01,94.4,Bovine meat,Ireland,50-100
1984-07-01,0.7,Calf and young cattle,Ireland,0-50
1984-08-01,130.1,Adult cattle,Ireland,100-150
1984-08-01,131.0,Bovine meat,Ireland,100-150
1984-08-01,0.9,Calf and young cattle,Ireland,0-50
1984-09-01,165.0,Adult cattle,Ireland,150-200
1984-09-01,165.9,Bovine meat,Ireland,150-200
1984-09-01,0.9,Calf and young cattle,Ireland,0-50
1984-10-01,0.5,Calf and young cattle,Ireland,0-50
1984-10-01,199.4,Bovine meat,Ireland,150-200
1984-10-01,198.9,Adult cattle,Ireland,150-200
1984-11-01,195.8,Bovine meat,Ireland,150-200
1984-11-01,0.8,Calf and young cattle,Ireland,0-50
1984-11-01,195.0,Adult cattle,Ireland,150-200
1984-12-01,0.4,Calf and young cattle,Ireland,0-50
1984-12-01,106.6,Bovine meat,Ireland,100-150
1984-12-01,106.2,Adult cattle,Ireland,100-150
1985-01-01,0.3,Calf and young cattle,Ireland,0-50
1985-01-01,106.6,Bovine meat,Ireland,100-150
1985-01-01,106.3,Adult cattle,Ireland,100-150
1985-02-01,79.1,Adult cattle,Ireland,50-100
1985-02-01,79.4,Bovine meat,Ireland,50-100
1985-02-01,0.3,Calf and young cattle,Ireland,0-50
1985-03-01,90.3,Bovine meat,Ireland,50-100
1985-03-01,0.2,Calf and young cattle,Ireland,0-50
1985-03-01,90.1,Adult cattle,Ireland,50-100
1985-04-01,95.0,Adult cattle,Ireland,50-100
1985-04-01,95.3,Bovine meat,Ireland,50-100
1985-04-01,0.3,Calf and young cattle,Ireland,0-50
1985-05-01,0.2,Calf and young cattle,Ireland,0-50
1985-05-01,118.1,Adult cattle,Ireland,100-150
1985-05-01,118.3,Bovine meat,Ireland,100-150
1985-06-01,78.6,Adult cattle,Ireland,50-100
1985-06-01,79.1,Bovine meat,Ireland,50-100
1985-06-01,0.5,Calf and young cattle,Ireland,0-50
1985-07-01,0.2,Calf and young cattle,Ireland,0-50
1985-07-01,97.3,Bovine meat,Ireland,50-100
1985-07-01,97.1,Adult cattle,Ireland,50-100
1985-08-01,0.1,Calf and young cattle,Ireland,0-50
1985-08-01,130.5,Adult cattle,Ireland,100-150
1985-08-01,130.6,Bovine meat,Ireland,100-150
1985-09-01,180.7,Bovine meat,Ireland,150-200
1985-09-01,0.3,Calf and young cattle,Ireland,0-50
1985-09-01,180.4,Adult cattle,Ireland,150-200
1985-10-01,222.4,Adult cattle,Ireland,200-250
1985-10-01,222.6,Bovine meat,Ireland,200-250
1985-10-01,0.2,Calf and young cattle,Ireland,0-50
1985-11-01,195.6,Bovine meat,Ireland,150-200
1985-11-01,0.2,Calf and young cattle,Ireland,0-50
1985-11-01,195.4,Adult cattle,Ireland,150-200
1985-12-01,0.3,Calf and young cattle,Ireland,0-50
1985-12-01,122.7,Bovine meat,Ireland,100-150
1985-12-01,122.4,Adult cattle,Ireland,100-150
1986-01-01,5.96,Calf and young cattle,Portugal,0-50
1986-01-01,38.15,Bovine meat,Portugal,0-50
1986-01-01,108.0,Bovine meat,Ireland,100-150
1986-01-01,107.8,Adult cattle,Ireland,100-150
1986-01-01,0.2,Calf and young cattle,Ireland,0-50
1986-01-01,32.19,Adult cattle,Portugal,0-50
1986-02-01,5.46,Calf and young cattle,Portugal,0-50
1986-02-01,33.98,Bovine meat,Portugal,0-50
1986-02-01,28.53,Adult cattle,Portugal,0-50
1986-02-01,98.3,Bovine meat,Ireland,50-100
1986-02-01,98.0,Adult cattle,Ireland,50-100
1986-02-01,0.3,Calf and young cattle,Ireland,0-50
1986-03-01,5.95,Calf and young cattle,Portugal,0-50
1986-03-01,98.8,Adult cattle,Ireland,50-100
1986-03-01,99.1,Bovine meat,Ireland,50-100
1986-03-01,0.3,Calf and young cattle,Ireland,0-50
1986-03-01,36.37,Bovine meat,Portugal,0-50
1986-03-01,30.42,Adult cattle,Portugal,0-50
1986-04-01,112.7,Adult cattle,Ireland,100-150
1986-04-01,0.4,Calf and young cattle,Ireland,0-50
1986-04-01,113.1,Bovine meat,Ireland,100-150
1986-04-01,33.53,Adult cattle,Portugal,0-50
1986-04-01,39.51,Bovine meat,Portugal,0-50
1986-04-01,5.99,Calf and young cattle,Portugal,0-50
1986-05-01,103.5,Adult cattle,Ireland,100-150
1986-05-01,36.74,Bovine meat,Portugal,0-50
1986-05-01,5.45,Calf and young cattle,Portugal,0-50
1986-05-01,31.28,Adult cattle,Portugal,0-50
1986-05-01,0.3,Calf and young cattle,Ireland,0-50
1986-05-01,103.8,Bovine meat,Ireland,100-150
1986-06-01,91.1,Bovine meat,Ireland,50-100
1986-06-01,0.3,Calf and young cattle,Ireland,0-50
1986-06-01,39.0,Bovine meat,Portugal,0-50
1986-06-01,33.59,Adult cattle,Portugal,0-50
1986-06-01,5.41,Calf and young cattle,Portugal,0-50
1986-06-01,90.8,Adult cattle,Ireland,50-100
1986-07-01,0.4,Calf and young cattle,Ireland,0-50
1986-07-01,128.6,Adult cattle,Ireland,100-150
1986-07-01,6.36,Calf and young cattle,Portugal,0-50
1986-07-01,129.0,Bovine meat,Ireland,100-150
1986-07-01,45.23,Bovine meat,Portugal,0-50
1986-07-01,38.87,Adult cattle,Portugal,0-50
1986-08-01,37.77,Adult cattle,Portugal,0-50
1986-08-01,44.46,Bovine meat,Portugal,0-50
1986-08-01,6.69,Calf and young cattle,Portugal,0-50
1986-08-01,0.3,Calf and young cattle,Ireland,0-50
1986-08-01,151.7,Bovine meat,Ireland,150-200
1986-08-01,151.4,Adult cattle,Ireland,150-200
1986-09-01,6.12,Calf and young cattle,Portugal,0-50
1986-09-01,38.21,Adult cattle,Portugal,0-50
1986-09-01,44.33,Bovine meat,Portugal,0-50
1986-09-01,0.4,Calf and young cattle,Ireland,0-50
1986-09-01,178.0,Adult cattle,Ireland,150-200
1986-09-01,178.4,Bovine meat,Ireland,150-200
1986-10-01,267.0,Adult cattle,Ireland,250-280
1986-10-01,0.4,Calf and young cattle,Ireland,0-50
1986-10-01,267.4,Bovine meat,Ireland,250-280
1986-10-01,38.04,Adult cattle,Portugal,0-50
1986-10-01,5.88,Calf and young cattle,Portugal,0-50
1986-10-01,43.91,Bovine meat,Portugal,0-50
1986-11-01,37.62,Bovine meat,Portugal,0-50
1986-11-01,4.76,Calf and young cattle,Portugal,0-50
1986-11-01,225.6,Adult cattle,Ireland,200-250
1986-11-01,225.8,Bovine meat,Ireland,200-250
1986-11-01,0.2,Calf and young cattle,Ireland,0-50
1986-11-01,32.85,Adult cattle,Portugal,0-50
1986-12-01,130.6,Bovine meat,Ireland,100-150
1986-12-01,0.3,Calf and young cattle,Ireland,0-50
1986-12-01,130.3,Adult cattle,Ireland,100-150
1986-12-01,44.16,Bovine meat,Portugal,0-50
1986-12-01,38.3,Adult cattle,Portugal,0-50
1986-12-01,5.87,Calf and young cattle,Portugal,0-50
1987-01-01,36.6,Bovine meat,Portugal,0-50
1987-01-01,113.9,Adult cattle,Ireland,100-150
1987-01-01,5.1,Calf and young cattle,Portugal,0-50
1987-01-01,31.5,Adult cattle,Portugal,0-50
1987-01-01,114.2,Bovine meat,Ireland,100-150
1987-01-01,0.3,Calf and young cattle,Ireland,0-50
1987-02-01,107.5,Adult cattle,Ireland,100-150
1987-02-01,0.3,Calf and young cattle,Ireland,0-50
1987-02-01,107.8,Bovine meat,Ireland,100-150
1987-02-01,30.15,Adult cattle,Portugal,0-50
1987-02-01,4.88,Calf and young cattle,Portugal,0-50
1987-02-01,35.03,Bovine meat,Portugal,0-50
1987-03-01,36.68,Bovine meat,Portugal,0-50
1987-03-01,4.79,Calf and young cattle,Portugal,0-50
1987-03-01,125.4,Adult cattle,Ireland,100-150
1987-03-01,0.3,Calf and young cattle,Ireland,0-50
1987-03-01,125.7,Bovine meat,Ireland,100-150
1987-03-01,31.9,Adult cattle,Portugal,0-50
1987-04-01,0.2,Calf and young cattle,Ireland,0-50
1987-04-01,33.78,Adult cattle,Portugal,0-50
1987-04-01,4.72,Calf and young cattle,Portugal,0-50
1987-04-01,38.49,Bovine meat,Portugal,0-50
1987-04-01,90.4,Bovine meat,Ireland,50-100
1987-04-01,90.2,Adult cattle,Ireland,50-100
1987-05-01,35.3,Bovine meat,Portugal,0-50
1987-05-01,85.3,Bovine meat,Ireland,50-100
1987-05-01,0.2,Calf and young cattle,Ireland,0-50
1987-05-01,85.1,Adult cattle,Ireland,50-100
1987-05-01,4.45,Calf and young cattle,Portugal,0-50
1987-05-01,30.85,Adult cattle,Portugal,0-50
1987-06-01,104.0,Adult cattle,Ireland,100-150
1987-06-01,0.2,Calf and young cattle,Ireland,0-50
1987-06-01,104.2,Bovine meat,Ireland,100-150
1987-06-01,33.69,Adult cattle,Portugal,0-50
1987-06-01,38.6,Bovine meat,Portugal,0-50
1987-06-01,4.91,Calf and young cattle,Portugal,0-50
1987-07-01,6.2,Calf and young cattle,Portugal,0-50
1987-07-01,115.3,Adult cattle,Ireland,100-150
1987-07-01,0.3,Calf and young cattle,Ireland,0-50
1987-07-01,115.6,Bovine meat,Ireland,100-150
1987-07-01,43.5,Bovine meat,Portugal,0-50
1987-07-01,37.3,Adult cattle,Portugal,0-50
1987-08-01,123.0,Adult cattle,Ireland,100-150
1987-08-01,5.57,Calf and young cattle,Portugal,0-50
1987-08-01,123.2,Bovine meat,Ireland,100-150
1987-08-01,0.2,Calf and young cattle,Ireland,0-50
1987-08-01,46.37,Bovine meat,Portugal,0-50
1987-08-01,40.8,Adult cattle,Portugal,0-50
1987-09-01,5.31,Calf and young cattle,Portugal,0-50
1987-09-01,190.8,Adult cattle,Ireland,150-200
1987-09-01,0.3,Calf and young cattle,Ireland,0-50
1987-09-01,191.1,Bovine meat,Ireland,150-200
1987-09-01,42.7,Bovine meat,Portugal,0-50
1987-09-01,37.39,Adult cattle,Portugal,0-50
1987-10-01,43.32,Bovine meat,Portugal,0-50
1987-10-01,37.85,Adult cattle,Portugal,0-50
1987-10-01,5.46,Calf and young cattle,Portugal,0-50
1987-10-01,262.3,Bovine meat,Ireland,250-280
1987-10-01,261.8,Adult cattle,Ireland,250-280
1987-10-01,0.5,Calf and young cattle,Ireland,0-50
1987-11-01,172.5,Adult cattle,Ireland,150-200
1987-11-01,35.1,Adult cattle,Portugal,0-50
1987-11-01,4.7,Calf and young cattle,Portugal,0-50
1987-11-01,39.8,Bovine meat,Portugal,0-50
1987-11-01,172.9,Bovine meat,Ireland,150-200
1987-11-01,0.4,Calf and young cattle,Ireland,0-50
1987-12-01,41.35,Bovine meat,Portugal,0-50
1987-12-01,0.3,Calf and young cattle,Ireland,0-50
1987-12-01,95.3,Adult cattle,Ireland,50-100
1987-12-01,95.6,Bovine meat,Ireland,50-100
1987-12-01,36.05,Adult cattle,Portugal,0-50
1987-12-01,5.3,Calf and young cattle,Portugal,0-50
1988-01-01,34.8,Bovine meat,Portugal,0-50
1988-01-01,31.0,Adult cattle,Portugal,0-50
1988-01-01,3.8,Calf and young cattle,Portugal,0-50
1988-01-01,90.4,Bovine meat,Ireland,50-100
1988-01-01,0.1,Calf and young cattle,Ireland,0-50
1988-01-01,90.3,Adult cattle,Ireland,50-100
1988-02-01,30.5,Adult cattle,Portugal,0-50
1988-02-01,4.3,Calf and young cattle,Portugal,0-50
1988-02-01,34.8,Bovine meat,Portugal,0-50
1988-02-01,94.9,Adult cattle,Ireland,50-100
1988-02-01,0.1,Calf and young cattle,Ireland,0-50
1988-02-01,95.0,Bovine meat,Ireland,50-100
1988-03-01,4.7,Calf and young cattle,Portugal,0-50
1988-03-01,38.4,Bovine meat,Portugal,0-50
1988-03-01,109.4,Adult cattle,Ireland,100-150
1988-03-01,33.7,Adult cattle,Portugal,0-50
1988-03-01,0.2,Calf and young cattle,Ireland,0-50
1988-03-01,109.6,Bovine meat,Ireland,100-150
1988-04-01,32.7,Bovine meat,Portugal,0-50
1988-04-01,3.9,Calf and young cattle,Portugal,0-50
1988-04-01,28.8,Adult cattle,Portugal,0-50
1988-04-01,88.0,Adult cattle,Ireland,50-100
1988-04-01,0.1,Calf and young cattle,Ireland,0-50
1988-04-01,88.1,Bovine meat,Ireland,50-100
1988-05-01,32.2,Adult cattle,Portugal,0-50
1988-05-01,70.7,Bovine meat,Ireland,50-100
1988-05-01,0.2,Calf and young cattle,Ireland,0-50
1988-05-01,70.5,Adult cattle,Ireland,50-100
1988-05-01,4.1,Calf and young cattle,Portugal,0-50
1988-05-01,36.3,Bovine meat,Portugal,0-50
1988-06-01,0.2,Calf and young cattle,Ireland,0-50
1988-06-01,87.6,Bovine meat,Ireland,50-100
1988-06-01,37.6,Bovine meat,Portugal,0-50
1988-06-01,87.4,Adult cattle,Ireland,50-100
1988-06-01,4.3,Calf and young cattle,Portugal,0-50
1988-06-01,33.3,Adult cattle,Portugal,0-50
1988-07-01,0.2,Calf and young cattle,Ireland,0-50
1988-07-01,81.9,Bovine meat,Ireland,50-100
1988-07-01,81.7,Adult cattle,Ireland,50-100
1988-07-01,36.2,Adult cattle,Portugal,0-50
1988-07-01,40.3,Bovine meat,Portugal,0-50
1988-07-01,4.1,Calf and young cattle,Portugal,0-50
1988-08-01,109.5,Bovine meat,Ireland,100-150
1988-08-01,109.4,Adult cattle,Ireland,100-150
1988-08-01,0.1,Calf and young cattle,Ireland,0-50
1988-08-01,5.9,Calf and young cattle,Portugal,0-50
1988-08-01,53.8,Bovine meat,Portugal,50-100
1988-08-01,47.9,Adult cattle,Portugal,0-50
1988-09-01,0.2,Calf and young cattle,Ireland,0-50
1988-09-01,158.7,Bovine meat,Ireland,150-200
1988-09-01,158.5,Adult cattle,Ireland,150-200
1988-09-01,42.4,Bovine meat,Portugal,0-50
1988-09-01,4.9,Calf and young cattle,Portugal,0-50
1988-09-01,37.5,Adult cattle,Portugal,0-50
1988-10-01,33.39,Adult cattle,Portugal,0-50
1988-10-01,0.3,Calf and young cattle,Ireland,0-50
1988-10-01,252.6,Adult cattle,Ireland,250-280
1988-10-01,252.9,Bovine meat,Ireland,250-280
1988-10-01,4.48,Calf and young cattle,Portugal,0-50
1988-10-01,37.87,Bovine meat,Portugal,0-50
1988-11-01,40.75,Bovine meat,Portugal,0-50
1988-11-01,4.53,Calf and young cattle,Portugal,0-50
1988-11-01,0.3,Calf and young cattle,Ireland,0-50
